season,week,team_id,slot,player_id,player_name,position,nfl_team,opponent,fantasy_points,stat_5,stat_6,stat_7,stat_14,stat_15,stat_20,stat_21,stat_22,stat_28,stat_29,stat_32,stat_30,stat_33,stat_35,stat_36,stat_37,stat_38,stat_39,stat_45,stat_46,stat_47,stat_49,stat_50,stat_93,stat_53,stat_54
2019,7,1,RB,2552475,Todd Gurley,RB,LA,@ATL,12.4,,,,41.0,,1.0,13.0,1.0,,,,,,,,,,,,,,,,,,
2019,7,1,RB,2559947,Phillip Lindsay,RB,DEN,KC,4.2,,,,36.0,,1.0,-4.0,,,,,,,,,,,,,,,,,,,
2019,7,1,WR,238498,Julian Edelman,WR,NE,@NYJ,13.7,,,,20.0,,7.0,47.0,,,,,,,,,,,,,,,,,,,
2019,7,1,WR,2562685,D.K. Metcalf,WR,SEA,BAL,7.3,,,,,,4.0,53.0,,,,,1.0,,,,,,,,,,,,,,
2019,7,1,TE,2550284,Trey Burton,TE,CHI,NO,3.1,,,,,,2.0,11.0,,,,,,,,,,,,,,,,,,,
2019,7,1,W/R,2562377,Josh Jacobs,RB,LV,@GB,16.4,,,,124.0,,3.0,10.0,,,,,,,,,,,,,,,,,,,
2019,7,1,BN,2495826,Vernon Davis,TE,WAS,SF,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,1,BN,2535698,Cole Beasley,WR,BUF,MIA,10.6,,,,,,3.0,16.0,1.0,,,,,,,,,,,,,,,,,,
2019,7,1,BN,2543743,Carlos Hyde,RB,HOU,@IND,3.5,,,,35.0,,,,,,,,,,,,,,,,,,,,,,
2019,7,1,BN,2557917,Kareem Hunt,RB,CLE,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,1,BN,2557976,Joe Mixon,RB,CIN,JAX,7.4,,,,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
2019,7,1,BN,2562659,N'Keal Harry,WR,NE,@NYJ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,1,K,2506264,Robbie Gould,K,SF,@WAS,9.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
2019,7,1,DEF,100013,Houston Texans,,,@IND,2.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,28.0
2019,8,1,QB,2532956,Ryan Tannehill,QB,TEN,TB,25.42,193.0,3.0,,-3.0,,,,,,,,,,,,,,,,,,,,,,
2019,8,1,RB,2556075,Derrick Henry,RB,TEN,TB,7.3,,,,75.0,,1.0,8.0,,,,,1.0,,,,,,,,,,,,,,
2019,8,1,RB,2559169,Austin Ekeler,RB,LAC,@CHI,10.2,,,,3.0,,2.0,19.0,1.0,,,,,,,,,,,,,,,,,,
2019,8,1,WR,2558149,JuJu Smith-Schuster,WR,PIT,MIA,21.3,,,,,,5.0,103.0,1.0,,,,,,,,,,,,,,,,,,
2019,8,1,WR,2561018,D.J. Chark,WR,JAX,NYJ,19.9,,,,,,6.0,79.0,1.0,,,,,,,,,,,,,,,,,,
2019,8,1,TE,2552408,Darren Waller,TE,LV,@HOU,9.1,,,,,,2.0,11.0,1.0,,,,,,,,,,,,,,,,,,
2019,8,1,W/R,2553913,Tyrell Williams,WR,LV,@HOU,18.1,,,,,,3.0,91.0,1.0,,,,,,,,,,,,,,,,,,
2019,8,1,BN,2495450,A.J. Green,WR,CIN,@LAR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,1,BN,2495966,Delanie Walker,TE,TEN,TB,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,1,BN,2507164,Adrian Peterson,RB,WAS,@MIN,12.3,,,,76.0,,2.0,27.0,,,,,,,,,,,,,,,,,,,
2019,8,1,BN,2543457,Sammy Watkins,WR,KC,GB,9.5,,,,,,5.0,45.0,,,,,,,,,,,,,,,,,,,
2019,8,1,BN,2560757,Lamar Jackson,QB,BAL,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,1,BN,2562379,Marquise Brown,WR,BAL,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,1,K,2495259,Dan Bailey,K,MIN,WAS,15.0,,,,,,,,,,,,,1.0,,2.0,,1.0,1.0,,,,,,,,
2019,8,1,DEF,100030,Seattle Seahawks,,,@ATL,9.0,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,,,,,20.0
2019,8,1,QB,2555334,Jared Goff,QB,LA,CIN,26.88,372.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,1,RB,2555418,Jordan Howard,RB,PHI,@BUF,18.1,,,,96.0,1.0,1.0,15.0,,,,,,,,,,,,,,,,,,,
2019,8,1,RB,2557997,Christian McCaffrey,RB,CAR,@SF,27.5,,,,117.0,1.0,4.0,38.0,,,,1.0,,,,,,,,,,,,,,,
2019,8,1,WR,2552430,Tyler Lockett,WR,SEA,@ATL,16.0,,,,,,6.0,100.0,,,,,,,,,,,,,,,,,,,
2019,8,1,WR,2552608,Stefon Diggs,WR,MIN,WAS,19.3,,,,,,7.0,143.0,,,,,1.0,,,,,,,,,,,,,,
2019,8,1,TE,2562383,Noah Fant,TE,DEN,@IND,7.6,,,,,,5.0,26.0,,,,,,,,,,,,,,,,,,,
2019,8,1,W/R,2532865,T.Y. Hilton,WR,IND,DEN,7.4,,,,,,2.0,54.0,,,,,,,,,,,,,,,,,,,
2019,8,1,BN,2540232,Jack Doyle,TE,IND,DEN,10.1,,,,,,4.0,61.0,,,,,,,,,,,,,,,,,,,
2019,8,1,BN,2556466,Peyton Barber,RB,TB,@TEN,3.8,,,,20.0,,1.0,8.0,,,,,,,,,,,,,,,,,,,
2019,8,1,BN,2559924,Ito Smith,RB,ATL,SEA,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,1,BN,2560888,Courtland Sutton,WR,DEN,@IND,10.2,,,,,,3.0,72.0,,,,,,,,,,,,,,,,,,,
2019,8,1,BN,2562382,Kyler Murray,QB,ARI,@NO,10.1,220.0,,,13.0,,,,,,,,,,,,,,,,,,,,,,
2019,8,1,K,2507232,Mason Crosby,K,GB,@KC,7.0,,,,,,,,,,,,,4.0,,,1.0,,,,,,,,,,
2019,8,1,DEF,100012,Tennessee Titans,,,TB,11.0,,,,,,,,,,,,,,,,,,,3.0,2.0,2.0,,,,,23.0
2019,8,1,BN,100011,Green Bay Packers,,,@KC,4.0,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,24.0
2019,9,1,QB,2560757,Lamar Jackson,QB,BAL,NE,30.62,163.0,1.0,,61.0,2.0,,,,,,,,,,,,,,,,,,,,,
2019,9,1,RB,2556075,Derrick Henry,RB,TEN,@CAR,24.9,,,,63.0,1.0,3.0,36.0,1.0,,,,,,,,,,,,,,,,,,
2019,9,1,RB,2559169,Austin Ekeler,RB,LAC,GB,13.3,,,,70.0,,4.0,23.0,,,,,,,,,,,,,,,,,,,
2019,9,1,WR,2543457,Sammy Watkins,WR,KC,MIN,13.3,,,,,,7.0,63.0,,,,,,,,,,,,,,,,,,,
2019,9,1,WR,2561018,D.J. Chark,WR,JAX,HOU,7.2,,,,,,4.0,32.0,,,,,,,,,,,,,,,,,,,
2019,9,1,TE,2552408,Darren Waller,TE,LV,DET,7.2,,,,,,2.0,52.0,,,,,,,,,,,,,,,,,,,
2019,9,1,W/R,2562712,Hunter Renfrow,WR,LV,DET,17.4,,,,,,6.0,54.0,1.0,,,,,,,,,,,,,,,,,,
2019,9,1,BN,2495450,A.J. Green,WR,CIN,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,9,1,BN,2495966,Delanie Walker,TE,TEN,@CAR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,9,1,BN,2507164,Adrian Peterson,RB,WAS,@BUF,14.0,,,,108.0,,1.0,22.0,,,,,,,,,,,,,,,,,,,
2019,9,1,BN,2553913,Tyrell Williams,WR,LV,DET,7.8,,,,,,3.0,48.0,,,,,,,,,,,,,,,,,,,
2019,9,1,BN,2558149,JuJu Smith-Schuster,WR,PIT,IND,4.6,,,,,,3.0,16.0,,,,,,,,,,,,,,,,,,,
2019,9,1,BN,2561036,Sam Darnold,QB,NYJ,@MIA,14.5,260.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2019,9,1,K,2562729,Austin Seibert,K,CLE,@DEN,13.0,,,,,,,,,,,,,1.0,,1.0,3.0,,,,,,,,,,
2019,9,1,DEF,100027,Pittsburgh Steelers,,,IND,17.0,,,,,,,,,,,,,,,,,,,5.0,1.0,2.0,,1.0,,,22.0
2019,9,1,QB,79860,Matthew Stafford,QB,DET,@LV,30.84,406.0,3.0,1.0,6.0,,,,,,,,1.0,,,,,,,,,,,,,,
2019,9,1,RB,2558123,Marlon Mack,RB,IND,@PIT,8.9,,,,89.0,,,,,,,,,,,,,,,,,,,,,,
2019,9,1,RB,2561324,Gus Edwards,RB,BAL,NE,8.7,,,,27.0,1.0,,,,,,,,,,,,,,,,,,,,,
2019,9,1,WR,2532884,Marvin Jones,WR,DET,@LV,26.6,,,,,,8.0,126.0,1.0,,,,,,,,,,,,,,,,,,
2019,9,1,WR,2543495,Davante Adams,WR,GB,@LAC,11.1,,,,,,7.0,41.0,,,,,,,,,,,,,,,,,,,
2019,9,1,TE,2560995,Dallas Goedert,TE,PHI,CHI,7.9,,,,,,4.0,39.0,,,,,,,,,,,,,,,,,,,
2019,9,1,W/R,2558846,Mike Williams,WR,LAC,GB,14.3,,,,2.0,,3.0,111.0,,,,,,,,,,,,,,,,,,,
2019,9,1,BN,310,Matt Ryan,QB,ATL,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,9,1,BN,71265,Jared Cook,TE,NO,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,9,1,BN,2543583,Devonta Freeman,RB,ATL,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,9,1,BN,2560890,Auden Tate,WR,CIN,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,9,1,K,2556771,Aldrick Rosas,K,NYG,DAL,12.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,
2019,9,1,BN,2540243,Brett Maher,,,Bye,15.0,,,,,,,,,,,,,4.0,,1.0,1.0,,1.0,,,,,,,,
2019,9,1,DEF,100025,Philadelphia Eagles,,,CHI,6.0,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,,,14.0
2019,9,1,BN,100014,Indianapolis Colts,,,@PIT,8.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,20.0
2019,10,1,QB,2560757,Lamar Jackson,QB,BAL,@CIN,39.42,223.0,3.0,,65.0,1.0,,,,,,,,,,,,,,,,,,,,,
2019,10,1,RB,2556075,Derrick Henry,RB,TEN,KC,33.1,,,,188.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
2019,10,1,RB,2559169,Austin Ekeler,RB,LAC,@LV,12.8,,,,19.0,,2.0,29.0,1.0,,,,,,,,,,,,,,,,,,
2019,10,1,WR,2543457,Sammy Watkins,WR,KC,@TEN,10.1,,,,12.0,,5.0,39.0,,,,,,,,,,,,,,,,,,,
2019,10,1,WR,2558149,JuJu Smith-Schuster,WR,PIT,LAR,7.4,,,,,,3.0,44.0,,,,,,,,,,,,,,,,,,,
2019,10,1,TE,2552408,Darren Waller,TE,LV,LAC,7.0,,,,,,3.0,40.0,,,,,,,,,,,,,,,,,,,
2019,10,1,W/R,2553913,Tyrell Williams,WR,LV,LAC,5.5,,,,,,3.0,25.0,,,,,,,,,,,,,,,,,,,
2019,10,1,BN,2495450,A.J. Green,WR,CIN,BAL,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,10,1,BN,2495966,Delanie Walker,TE,TEN,KC,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,10,1,BN,2507164,Adrian Peterson,RB,WAS,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,10,1,BN,2540011,Chris Thompson,RB,WAS,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,10,1,BN,2561018,D.J. Chark,WR,JAX,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,10,1,K,2495259,Dan Bailey,K,MIN,@DAL,8.0,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,
2019,10,1,DEF,100002,Baltimore Ravens,,,@CIN,24.0,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,,2.0,,,13.0
2019,10,1,QB,2506121,Philip Rivers,QB,LAC,@LV,14.28,207.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
2019,10,1,RB,2555224,Ezekiel Elliott,RB,DAL,MIN,8.3,,,,47.0,,2.0,16.0,,,,,,,,,,,,,,,,,,,
2019,10,1,RB,2557973,Leonard Fournette,RB,JAX,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,10,1,WR,2557848,Corey Davis,WR,TEN,KC,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,10,1,WR,2560920,James Washington,WR,PIT,LAR,19.0,,,,,,6.0,90.0,1.0,,,,1.0,,,,,,,,,,,,,,
2019,10,1,TE,2557889,Gerald Everett,TE,LA,@PIT,14.8,,,,,,8.0,68.0,,,,,,,,,,,,,,,,,,,
2019,10,1,W/R,2552469,Melvin Gordon,RB,LAC,@LV,20.3,,,,108.0,1.0,1.0,25.0,,,,,,,,,,,,,,,,,,,
2019,10,1,BN,2507166,Ted Ginn,WR,NO,ATL,0.5,,,,5.0,,,,,,,,,,,,,,,,,,,,,,
2019,10,1,BN,2540148,Tyler Eifert,TE,CIN,BAL,10.0,,,,,,2.0,20.0,1.0,,,,,,,,,,,,,,,,,,
2019,10,1,BN,2540169,Robert Woods,WR,LA,@PIT,16.5,,,,,,7.0,95.0,,,,,,,,,,,,,,,,,,,
2019,10,1,BN,2541161,Latavius Murray,RB,NO,ATL,3.9,,,,12.0,,2.0,7.0,,,,,,,,,,,,,,,,,,,
2019,10,1,BN,2557898,Cooper Kupp,WR,LA,@PIT,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,10,1,BN,2560967,Kalen Ballage,RB,MIA,@IND,8.5,,,,43.0,,4.0,2.0,,,,,,,,,,,,,,,,,,,
2019,10,1,K,2556601,Wil Lutz,K,NO,ATL,9.0,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,
2019,10,1,DEF,100028,Los Angeles Chargers,,,@LV,4.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,20.0
2019,11,1,QB,2560757,Lamar Jackson,QB,BAL,HOU,40.78,222.0,4.0,,79.0,,,,,,,,,,,,,,,,,,,,,,
2019,11,1,RB,2559169,Austin Ekeler,RB,LAC,KC,21.2,,,,24.0,,8.0,108.0,,,,,,,,,,,,,,,,,,,
2019,11,1,RB,2561000,Derrius Guice,RB,WAS,NYJ,13.9,,,,24.0,,1.0,45.0,1.0,,,,,,,,,,,,,,,,,,
2019,11,1,WR,2553913,Tyrell Williams,WR,LV,CIN,12.2,,,,,,4.0,82.0,,,,,,,,,,,,,,,,,,,
2019,11,1,WR,2561018,D.J. Chark,WR,JAX,@IND,30.4,,,,,,8.0,104.0,2.0,,,,,,,,,,,,,,,,,,
2019,11,1,TE,2552408,Darren Waller,TE,LV,CIN,12.6,,,,-2.0,,5.0,78.0,,,,,,,,,,,,,,,,,,,
2019,11,1,W/R,2543457,Sammy Watkins,WR,KC,@LAC,4.6,,,,,,2.0,26.0,,,,,,,,,,,,,,,,,,,
2019,11,1,BN,2495450,A.J. Green,WR,CIN,@LV,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,1,BN,2495966,Delanie Walker,TE,TEN,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,1,BN,2555227,Jonathan Williams,RB,IND,JAX,15.7,,,,116.0,,1.0,31.0,,,,,,,,,,,,,,,,,,,
2019,11,1,BN,2556075,Derrick Henry,RB,TEN,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,1,BN,2558149,JuJu Smith-Schuster,WR,PIT,@CLE,4.1,,,,,,2.0,21.0,,,,,,,,,,,,,,,,,,,
2019,11,1,K,2495259,Dan Bailey,K,MIN,DEN,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
2019,11,1,DEF,100018,Las Vegas Raiders,,,CIN,13.0,,,,,,,,,,,,,,,,,,,5.0,1.0,1.0,,,,,10.0
2019,11,1,BN,100002,Baltimore Ravens,,,HOU,15.0,,,,,,,,,,,,,,,,,,,7.0,1.0,1.0,,,,,7.0
2019,11,1,QB,2552033,Jameis Winston,QB,TB,NO,18.82,313.0,2.0,4.0,23.0,,,,,,,,,,,,,,,,,,,,,,
2019,11,1,RB,2556440,J.D. McKissic,RB,DET,DAL,8.3,,,,13.0,,3.0,40.0,,,,,,,,,,,,,,,,,,,
2019,11,1,RB,2557978,James Conner,RB,PIT,@CLE,2.6,,,,10.0,,1.0,6.0,,,,,,,,,,,,,,,,,,,
2019,11,1,WR,2558066,Curtis Samuel,WR,CAR,ATL,6.5,,,,,,4.0,25.0,,,,,,,,,,,,,,,,,,,
2019,11,1,WR,2558105,Chris Godwin,WR,TB,NO,13.7,,,,,,3.0,47.0,1.0,,,,,,,,,,,,,,,,,,
2019,11,1,TE,2540258,Travis Kelce,TE,KC,@LAC,22.2,,,,,,7.0,92.0,1.0,,,,,,,,,,,,,,,,,,
2019,11,1,W/R,2560735,Michael Gallup,WR,DAL,@DET,23.8,,,,,,9.0,148.0,,,,,,,,,,,,,,,,,,,
2019,11,1,BN,2506106,Larry Fitzgerald,WR,ARI,@SF,12.7,,,,,,5.0,37.0,1.0,,,,1.0,,,,,,,,,,,,,,
2019,11,1,BN,2532820,Kirk Cousins,QB,MIN,DEN,28.86,319.0,3.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
2019,11,1,BN,2543773,James White,RB,NE,@PHI,9.6,,,,20.0,,4.0,16.0,,,,1.0,,,,,,,,,,,,,,,
2019,11,1,BN,2558250,Tarik Cohen,RB,CHI,@LAR,18.4,,,,39.0,,5.0,35.0,1.0,,,,,,,,,,,,,,,,,,
2019,11,1,BN,2560738,Chris Herndon,TE,NYJ,@WAS,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,1,BN,2562238,A.J. Brown,WR,TEN,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,1,K,2506677,Matt Prater,K,DET,DAL,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
2019,11,1,DEF,100031,Tampa Bay Buccaneers,,,NO,0.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,28.0
2019,12,1,QB,2560757,Lamar Jackson,QB,BAL,@LAR,46.26,169.0,5.0,,95.0,,,,,,,,,,,,,,,,,,,,,,
2019,12,1,RB,2555227,Jonathan Williams,RB,IND,@HOU,21.1,,,,104.0,1.0,3.0,17.0,,,,,,,,,,,,,,,,,,,
2019,12,1,RB,2556075,Derrick Henry,RB,TEN,JAX,28.5,,,,159.0,2.0,1.0,16.0,,,,,1.0,,,,,,,,,,,,,,
2019,12,1,WR,2543495,Davante Adams,WR,GB,@SF,19.3,,,,,,7.0,43.0,1.0,,,1.0,,,,,,,,,,,,,,,
2019,12,1,WR,2561018,D.J. Chark,WR,JAX,@TEN,10.8,,,,,,5.0,38.0,,,,1.0,,,,,,,,,,,,,,,
2019,12,1,TE,2552408,Darren Waller,TE,LV,@NYJ,7.1,,,,,,3.0,41.0,,,,,,,,,,,,,,,,,,,
2019,12,1,W/R,2553913,Tyrell Williams,WR,LV,@NYJ,3.8,,,,,,2.0,18.0,,,,,,,,,,,,,,,,,,,
2019,12,1,BN,2558123,Marlon Mack,RB,IND,@HOU,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,12,1,BN,2559169,Austin Ekeler,RB,LAC,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,12,1,BN,2561000,Derrius Guice,RB,WAS,DET,4.8,,,,32.0,,1.0,6.0,,,,,,,,,,,,,,,,,,,
2019,12,1,BN,2562736,Darius Slayton,WR,NYG,@CHI,10.7,,,,,,4.0,67.0,,,,,,,,,,,,,,,,,,,
2019,12,1,BN,2562743,Benny Snell,RB,PIT,@CIN,11.3,,,,98.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,
2019,12,1,K,2559205,Younghoe Koo,K,ATL,TB,10.0,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,
2019,12,1,DEF,100010,Detroit Lions,,,@WAS,8.0,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,,19.0
2019,12,1,BN,100002,Baltimore Ravens,,,@LAR,13.0,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,6.0
2019,12,1,QB,2560800,Baker Mayfield,QB,CLE,MIA,29.58,327.0,3.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2019,12,1,RB,2552453,Tevin Coleman,RB,SF,GB,12.9,,,,39.0,1.0,2.0,10.0,,,,,,,,,,,,,,,,,,,
2019,12,1,RB,2562502,David Montgomery,RB,CHI,NYG,5.1,,,,22.0,,2.0,9.0,,,,,,,,,,,,,,,,,,,
2019,12,1,WR,2543468,Mike Evans,WR,TB,@ATL,9.0,,,,,,4.0,50.0,,,,,,,,,,,,,,,,,,,
2019,12,1,WR,2543498,Brandin Cooks,WR,LA,BAL,5.3,,,,1.0,,2.0,32.0,,,,,,,,,,,,,,,,,,,
2019,12,1,TE,2558956,Jacob Hollister,TE,SEA,@PHI,4.2,,,,,,2.0,22.0,,,,,,,,,,,,,,,,,,,
2019,12,1,W/R,2555346,Will Fuller,WR,HOU,IND,21.0,,,,,,7.0,140.0,,,,,,,,,,,,,,,,,,,
2019,12,1,BN,2504211,Tom Brady,QB,NE,DAL,13.3,190.0,1.0,,-3.0,,,,,,,,,,,,,,,,,,,,,,
2019,12,1,BN,2541785,Adam Thielen,WR,MIN,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,12,1,BN,2550512,Damien Williams,RB,KC,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,12,1,BN,2553435,David Johnson,RB,ARI,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,12,1,BN,2556462,Robby Anderson,WR,NYJ,LV,18.6,,,,,,4.0,86.0,1.0,,,,,,,,,,,,,,,,,,
2019,12,1,K,2553833,Josh Lambo,K,JAX,@TEN,8.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
2019,12,1,DEF,100021,New England Patriots,,,DAL,6.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,9.0
2019,12,1,BN,100029,San Francisco 49ers,,,GB,11.0,,,,,,,,,,,,,,,,,,,5.0,,1.0,,,,,8.0
2019,13,1,QB,2560757,Lamar Jackson,QB,BAL,SF,24.3,105.0,1.0,,101.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
2019,13,1,RB,2556075,Derrick Henry,RB,TEN,@IND,23.6,,,,149.0,1.0,3.0,17.0,,,,,1.0,,,,,,,,,,,,,,
2019,13,1,RB,2559169,Austin Ekeler,RB,LAC,@DEN,16.7,,,,16.0,,4.0,51.0,1.0,,,,,,,,,,,,,,,,,,
2019,13,1,WR,2543495,Davante Adams,WR,GB,@NYG,24.4,,,,,,6.0,64.0,2.0,,,,,,,,,,,,,,,,,,
2019,13,1,WR,2561018,D.J. Chark,WR,JAX,TB,6.7,,,,,,2.0,47.0,,,,,,,,,,,,,,,,,,,
2019,13,1,TE,2552408,Darren Waller,TE,LV,@KC,17.0,,,,,,7.0,100.0,,,,,,,,,,,,,,,,,,,
2019,13,1,W/R,2561000,Derrius Guice,RB,WAS,@CAR,27.7,,,,129.0,2.0,2.0,8.0,,,,,,,,,,,,,,,,,,,
2019,13,1,BN,2553913,Tyrell Williams,WR,LV,@KC,1.9,,,,,,1.0,9.0,,,,,,,,,,,,,,,,,,,
2019,13,1,BN,2555227,Jonathan Williams,RB,IND,TEN,3.5,,,,14.0,,1.0,11.0,,,,,,,,,,,,,,,,,,,
2019,13,1,BN,2558123,Marlon Mack,RB,IND,TEN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,13,1,BN,2562736,Darius Slayton,WR,NYG,GB,10.4,,,,,,6.0,44.0,,,,,,,,,,,,,,,,,,,
2019,13,1,BN,2562743,Benny Snell,RB,PIT,CLE,13.7,,,,63.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,
2019,13,1,K,2559205,Younghoe Koo,K,ATL,NO,6.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,
2019,13,1,DEF,100011,Green Bay Packers,,,@NYG,10.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,13.0
2019,13,1,BN,100002,Baltimore Ravens,,,SF,5.0,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,17.0
2019,13,1,QB,2558125,Patrick Mahomes,QB,KC,LV,21.5,175.0,1.0,,25.0,1.0,,,,,,,,,,,,,,,,,,,,,
2019,13,1,RB,2558204,Jamaal Williams,RB,GB,@NYG,10.7,,,,41.0,,4.0,26.0,,,,,,,,,,,,,,,,,,,
2019,13,1,RB,2560770,Ronald Jones,RB,TB,@JAX,0.8,,,,8.0,,,,,,,,,,,,,,,,,,,,,,
2019,13,1,WR,2540165,DeAndre Hopkins,WR,HOU,NE,17.64,6.0,1.0,,,,5.0,64.0,,,,,,,,,,,,,,,,,,,
2019,13,1,WR,2543488,Jarvis Landry,WR,CLE,@PIT,13.6,,,,,,6.0,76.0,,,,,,,,,,,,,,,,,,,
2019,13,1,TE,497236,Jimmy Graham,TE,GB,@NYG,2.6,,,,,,1.0,16.0,,,,,,,,,,,,,,,,,,,
2019,13,1,W/R,2562721,Deebo Samuel,WR,SF,@BAL,14.1,,,,20.0,,2.0,41.0,1.0,,,,,,,,,,,,,,,,,,
2019,13,1,BN,79607,LeSean McCoy,RB,KC,LV,12.0,,,,10.0,1.0,3.0,20.0,,,,,,,,,,,,,,,,,,,
2019,13,1,BN,2505629,Jason Witten,TE,DAL,BUF,18.2,,,,,,6.0,42.0,1.0,,,1.0,,,,,,,,,,,,,,,
2019,13,1,BN,2552424,Phillip Dorsett,WR,NE,@HOU,3.5,,,,,,2.0,15.0,,,,,,,,,,,,,,,,,,,
2019,13,1,BN,2560765,Kerryon Johnson,RB,DET,CHI,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,13,1,BN,2560955,Josh Allen,QB,BUF,@DAL,25.54,231.0,1.0,,43.0,1.0,,,,,,,,,,,,,,,,,,,,,
2019,13,1,K,2557430,Sam Ficken,K,NYJ,@CIN,6.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
2019,13,1,BN,2507225,Nick Folk,K,NE,@HOU,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,13,1,DEF,100016,Kansas City Chiefs,,,LV,20.0,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,1.0,1.0,,9.0
2019,14,1,QB,2560757,Lamar Jackson,QB,BAL,@BUF,25.8,145.0,3.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,
2019,14,1,RB,2556075,Derrick Henry,RB,TEN,@LV,23.9,,,,103.0,2.0,1.0,6.0,,,,,,,,,,,,,,,,,,,
2019,14,1,RB,2559169,Austin Ekeler,RB,LAC,@JAX,31.3,,,,101.0,,4.0,112.0,1.0,,,,,,,,,,,,,,,,,,
2019,14,1,WR,2543495,Davante Adams,WR,GB,WAS,8.1,,,,,,4.0,41.0,,,,,,,,,,,,,,,,,,,
